2012-10-29 15:55:25.643000|X:\!Blender\Poster_final.pdf|33206|0|0|0|0|1349712486.091540|1349712487.716478|1351405299.405293|450820
2012-10-29 15:55:25.670000|X:\!Blender\WillItBlend_Final_Presentation.pptx|33206|0|0|0|0|1349118972.675922|1349128912.955517|1351405299.780288|4755382
2012-10-29 15:55:25.815000|X:\!Blender\Data Results\Thumbs.db|33206|0|0|0|0|1349060396.753953|1349060403.589000|1351405299.842788|29696
2012-10-29 15:55:25.844000|X:\!Blender\Data Results\~$IR Data for Blender Lid.docx|33206|0|0|0|0|1349131610.737477|1349131610.753101|1351405299.858413|162
2012-10-29 15:55:26.035000|X:\!Blender\Data Results\FTIR\Container\eco.PNG|33206|0|0|0|0|1349896560.797451|1349894816.000000|1351405299.967786|118798
2012-10-29 15:55:26.101000|X:\!Blender\Data Results\FTIR\Container\FTIR_Container.png|33206|0|0|0|0|1349896560.891200|1349987928.638259|1351405300.030285|141645
2012-10-29 15:55:26.128000|X:\!Blender\Data Results\FTIR\Container\MECH.PNG|33206|0|0|0|0|1349896461.329974|1349894788.000000|1351405300.092784|123979
2012-10-29 15:55:26.157000|X:\!Blender\Data Results\FTIR\Container\thermal.PNG|33206|0|0|0|0|1349896560.719327|1349894802.000000|1351405300.139659|121996
2012-10-29 15:55:26.196000|X:\!Blender\Data Results\FTIR\Container\Thumbs.db|33206|0|0|0|0|1349896564.922398|1349896567.715000|1351405300.186533|30720
2012-10-29 15:55:26.294000|X:\!Blender\Data Results\FTIR\LID\envir.PNG|33206|0|0|0|0|1349896552.594431|1349894518.000000|1351405300.233408|119553
2012-10-29 15:55:26.347000|X:\!Blender\Data Results\FTIR\LID\FTIR.png|33206|0|0|0|0|1349896552.703804|1349987889.107768|1351405300.280282|125927
2012-10-29 15:55:26.382000|X:\!Blender\Data Results\FTIR\LID\Mech.PNG|33206|0|0|0|0|1349896552.344434|1349894492.000000|1351405300.389656|132613
2012-10-29 15:55:26.412000|X:\!Blender\Data Results\FTIR\LID\thermal.PNG|33206|0|0|0|0|1349896552.485057|1349894482.000000|1351405300.420905|105315
2012-10-29 15:55:26.440000|X:\!Blender\Data Results\FTIR\LID\Thumbs.db|33206|0|0|0|0|1349896564.484904|1349896564.799000|1351405300.483404|28672
2012-10-29 15:55:26.646000|X:\!Blender\Documentation\Data Results\Thumbs.db|33206|0|0|0|0|1349060369.317507|1349716830.665000|1351405300.639652|31744
2012-10-29 15:55:26.809000|X:\!Blender\Documentation\Pictures\Thumbs.db|33206|0|0|0|0|1349060235.088286|1349716826.615000|1351405300.764651|65024
2012-10-29 15:55:26.901000|X:\!Blender\Documentation\Public Folder DropBox\Thumbs.db|33206|0|0|0|0|1349060293.711035|1349716941.310000|1351405300.827150|31744
2012-10-29 15:55:27.012000|X:\!Blender\Documentation\Public Folder DropBox\Data Results\Thumbs.db|33206|0|0|0|0|1349060458.954689|1349716859.259000|1351405300.874024|16896
2012-10-29 15:55:27.245000|X:\!Blender\EXAM 5\blade_label.png|33206|0|0|0|0|1349751032.596547|1349751033.815250|1351405301.389643|629690
2012-10-29 15:55:27.308000|X:\!Blender\EXAM 5\EXAM5_WILLITBLEND readytosubmit.docx|33206|0|0|0|0|1349751497.891179|1349751498.562606|1351405302.077134|1934939
2012-10-29 15:55:27.341000|X:\!Blender\EXAM 5\EXAM5_WILLITBLEND.docx|33206|0|0|0|0|1349640792.871188|1349751378.582367|1351405302.624002|1934960
2012-10-29 15:55:27.375000|X:\!Blender\EXAM 5\EXAM5_WILLITBLEND.pdf|33206|0|0|0|0|1349751514.109307|1349751515.926276|1351405302.811500|483354
2012-10-29 15:55:27.411000|X:\!Blender\EXAM 5\Thumbs.db|33206|0|0|0|0|1349751427.721999|1349751579.527000|1351405302.842749|90624
2012-10-29 15:55:27.526000|X:\!Blender\Final Paper\Blade.docx|33206|0|0|0|0|1349653079.852475|1349653039.227042|1351405303.264619|1142694
2012-10-29 15:55:27.563000|X:\!Blender\Final Paper\FinalPaper_WillItBlend.docx|33206|0|0|0|0|1349742465.472413|1350059251.772734|1351405304.139608|2746510
2012-10-29 15:55:27.592000|X:\!Blender\Final Paper\FinalPaper_WillItBlend.pdf|33206|0|0|0|0|1350059187.397048|1350059265.987929|1351405304.639601|1019699
2012-10-29 15:55:27.620000|X:\!Blender\Final Paper\Lid.docx|33206|0|0|0|0|1349815623.894179|1349815624.544327|1351405304.733350|140079
2012-10-29 15:55:27.693000|X:\!Blender\Pictures\cross-section illustration.png|33206|0|0|0|0|1349988693.311077|1349988693.951689|1351405304.842724|117199
2012-10-29 15:55:27.772000|X:\!Blender\Pictures\xsection.png|33206|0|0|0|0|1349989139.271264|1349989139.740005|1351405304.889598|51710
2012-10-29 15:55:27.951000|X:\!Blender\Scuba\aluminum_10cm_1.csv|33206|0|0|0|0|1350597603.210122|1350597603.913233|1351405305.170845|519735
2012-10-29 15:55:28.032000|X:\!Blender\Scuba\aluminum_10cm_2.csv|33206|0|0|0|0|1350597684.208566|1350597684.989801|1351405305.405216|519579
2012-10-29 15:55:28.062000|X:\!Blender\Scuba\aluminum_10cm_3.csv|33206|0|0|0|0|1350597713.786124|1350597714.551734|1351405305.686463|519204
2012-10-29 15:55:28.090000|X:\!Blender\Scuba\aluminum_20cm_1.csv|33206|0|0|0|0|1350597733.676367|1350597734.535725|1351405305.952085|526522
2012-10-29 15:55:28.121000|X:\!Blender\Scuba\aluminum_20cm_2.csv|33206|0|0|0|0|1350597756.816547|1350597757.613407|1351405306.233331|522661
2012-10-29 15:55:28.157000|X:\!Blender\Scuba\aluminum_20cm_3.csv|33206|0|0|0|0|1350597773.175608|1350597774.019342|1351405306.467703|533637
2012-10-29 15:55:28.190000|X:\!Blender\Scuba\steel_10cm_1.csv|33206|0|0|0|0|1350597793.112725|1350597794.018958|1351405306.686450|530364
2012-10-29 15:55:28.220000|X:\!Blender\Scuba\steel_10cm_2.csv|33206|0|0|0|0|1350597803.971892|1350597804.831250|1351405306.983321|537224
2012-10-29 15:55:28.247000|X:\!Blender\Scuba\steel_10cm_3.csv|33206|0|0|0|0|1350597816.721647|1350597817.565381|1351405307.264568|535932
2012-10-29 15:55:28.276000|X:\!Blender\Scuba\steel_20cm_1.csv|33206|0|0|0|0|1350597831.471364|1350597832.377597|1351405307.545814|536061
2012-10-29 15:55:28.303000|X:\!Blender\Scuba\steel_20cm_2.csv|33206|0|0|0|0|1350597848.189793|1350597848.986653|1351405307.733312|535099
2012-10-29 15:55:28.333000|X:\!Blender\Scuba\steel_20cm_3.csv|33206|0|0|0|0|1350597865.517585|1350597866.345694|1351405307.967684|536386
2012-10-29 15:55:28.494000|X:\!ForJEandM\beak game rough notes.docx|33206|0|0|0|0|1349834372.718635|1319663713.651596|1351405308.030183|13492
2012-10-29 15:55:28.527000|X:\!ForJEandM\ClimateAnimalWrksht.docx|33206|0|0|0|0|1349834372.656137|1321027391.158488|1351405308.045808|12932
2012-10-29 15:55:28.556000|X:\!ForJEandM\Climates.docx|33206|0|0|0|0|1349834372.687386|1320365952.177396|1351405308.108307|15560
2012-10-29 15:55:28.585000|X:\!ForJEandM\material life cycle.docx|33206|0|0|0|0|1349834372.374898|1328055909.607604|1351483031.830328|14632
2012-10-29 15:55:28.613000|X:\!ForJEandM\Materials Worksheet.docx|33206|0|0|0|0|1349834372.328025|1329492776.120200|1351483031.830328|48319
2012-10-29 15:55:28.641000|X:\!ForJEandM\modified magnets lesson plan.docx|33206|0|0|0|0|1349834372.453020|1322757685.296523|1351405308.202056|28836
2012-10-29 15:55:28.678000|X:\!ForJEandM\modified magnets worksheets.docx|33206|0|0|0|0|1349834372.499893|1322757669.581810|1351405308.342679|317738
2012-10-29 15:55:28.706000|X:\!ForJEandM\Population dynamics worksheet.docx|33206|0|0|0|0|1349834372.765508|1319208890.593939|1351405308.342679|13456
2012-10-29 15:55:28.741000|X:\!ForJEandM\Renaissance School lessons.docx|33206|0|0|0|0|1349834372.796757|1304206853.923095|1351405308.389553|72583
2012-10-29 15:55:28.784000|X:\!ForJEandM\Wind Energy.docx|33206|0|0|0|0|1349834372.421771|1327510002.059595|1351405308.389553|15711
2012-10-29 15:55:29.144000|X:\!LinearityNotes\Studio 04\Sept27_Notes.pdf|33206|0|0|0|0|1349747426.735018|1349747328.154750|1351405308.733299|128494
2012-10-29 15:55:29.196000|X:\!LinearityNotes\Studio 05\Oct4_Notes.pdf|33206|0|0|0|0|1349747426.625647|1349747375.634293|1351405308.827048|137092
2012-10-29 15:55:29.245000|X:\!LinearityNotes\Studio 06\Oct11_Notes.pdf|33206|0|0|0|0|1350266972.788903|1350266945.705295|1351405308.889547|112208
2012-10-29 15:55:29.314000|X:\!LinearityNotes\Studio 07\DO PEOPLE USE THESE NOTES.txt|33206|0|0|0|0|1350786515.498283|1351295241.333646|1351531376.584389|283
2012-10-29 15:55:29.396000|X:\!LinearityNotes\Studio 07\Oct18_Notes.PDF|33206|0|0|0|0|1350786301.047903|1350786137.791242|1351531396.537259|190124
2012-10-29 15:55:29.457000|X:\!LinearityNotes\Studio 08\Oct25_Notes.PDF|33206|0|0|0|0|1351260838.138154|1351260707.338367|1351534326.171634|291667
2012-10-29 15:55:29.677000|X:\!POE\lab2final.py|33206|0|0|0|0|1349038365.687093|1349113638.000000|1351405309.280167|1772
2012-10-29 15:55:29.704000|X:\!POE\lab2schematic_schem.jpg|33206|0|0|0|0|1349146857.801412|1349121310.022649|1351405309.530164|548138
2012-10-29 15:55:29.733000|X:\!POE\position notes.txt|33206|0|0|0|0|1349063565.679137|1349060295.742734|1351405309.545789|180
2012-10-29 15:55:29.761000|X:\!POE\Thumbs.db|33206|0|0|0|0|1349146859.035739|1350942784.792000|1351539810.554558|15360
2012-10-29 15:55:29.850000|X:\!POE\extension\Fong_Gallagher_Silverwolf_Lab1.5.pdf|33206|0|0|0|0|1348948278.390290|1348116232.129795|1351405309.608288|86989
2012-10-29 15:55:29.912000|X:\!POE\extension\lab1_serial_report.docx|33206|0|0|0|0|1348948278.468415|1348116169.994795|1351405309.623913|18755
2012-10-29 15:55:29.965000|X:\!POE\extension\lab1_serial\lab1_serial.ino|33206|0|0|0|0|1348948278.546541|1348115581.782795|1351405309.639537|3008
2012-10-29 15:55:30.012000|X:\!POE\extension\serial_test\serial_test.ino|33206|0|0|0|0|1348948278.624666|1348111333.996800|1351405309.655162|832
2012-10-29 15:55:30.152000|X:\!POE\lab 2 report mechanical photos\.DS_Store|33206|0|0|0|0|1349118625.361135|1349118625.454881|1351405309.717661|6148
2012-10-29 15:55:30.182000|X:\!POE\lab 2 report mechanical photos\Full_System.jpg|33206|0|0|0|0|1349116641.000000|1349116641.000000|1351405309.952033|401974
